cf_id,company_name,blurb,goal,pledged,outcome,backers_count,country,currency,launched_at,deadline,staff_pick,spotlight,category & sub-category,category,subcategory,category_id,subcategory_id
513,"Williams, Orozco and Gomez",Persistent content-based methodology,100,5,failed,1,US,USD,4/22/2021,8/20/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
3165,Peterson Ltd,Re-engineered 24hour matrix,14500,159056,successful,1559,US,USD,4/26/2020,2/28/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
1847,Cummings-Hayes,Virtual multi-tasking core,145500,101987,canceled,2266,US,USD,7/20/2020,7/24/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1994,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300,1980,failed,21,US,USD,3/7/2021,9/6/2021,FALSE,TRUE,film & video/science fiction,film & video,science fiction,cat05,scat023
201,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600,156384,successful,1548,AU,AUD,7/19/2021,12/3/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
960,Moss-Obrien,Function-based next generation emulation,700,7763,successful,80,US,USD,4/20/2021,5/15/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1475,Wood Inc,Re-engineered composite focus group,187600,35698,failed,830,US,USD,8/17/2020,8/5/2021,FALSE,FALSE,film & video/science fiction,film & video,science fiction,cat05,scat023
3149,"Riley, Cohen and Goodman",Profound mission-critical function,9800,12434,successful,131,US,USD,8/17/2020,4/6/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
877,"Green, Robinson and Ho",De-engineered zero-defect open system,1100,8081,successful,112,US,USD,7/15/2021,10/4/2021,FALSE,FALSE,film & video/animation,film & video,animation,cat05,scat011
2122,Black-Graham,Operative hybrid utilization,145000,6631,failed,130,US,USD,9/17/2021,10/3/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
923,Robbins Group,Function-based interactive matrix,5500,4678,failed,55,US,USD,2/4/2021,3/7/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1809,"Mason, Case and May",Optimized content-based collaboration,5700,6800,successful,155,US,USD,4/18/2021,11/16/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
3209,"Harris, Russell and Mitchell",User-centric cohesive policy,3600,10657,successful,266,US,USD,1/21/2021,11/2/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
1951,Rodriguez-Robinson,Ergonomic methodical hub,5900,4997,failed,114,IT,EUR,7/23/2021,11/25/2021,FALSE,TRUE,photography/photography books,photography,photography books,cat08,scat015
2566,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700,13164,successful,155,US,USD,4/25/2020,3/28/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2925,Nunez-King,Phased clear-thinking policy,2200,8501,successful,207,GB,GBP,4/9/2020,3/5/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
3087,Davis and Sons,Seamless solution-oriented capacity,1700,13468,successful,245,US,USD,10/8/2020,8/23/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2040,Howard-Douglas,Organized human-resource attitude,88400,121138,successful,1573,US,USD,9/22/2020,4/6/2021,FALSE,FALSE,music/world music,music,world music,cat02,scat022
1755,Gonzalez-White,Open-architected disintermediate budgetary management,2400,8117,successful,114,US,USD,12/21/2020,10/27/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
965,Lopez-King,Multi-lateral radical solution,7900,8550,successful,93,US,USD,4/25/2021,9/11/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2019,Glover-Nelson,Inverse context-sensitive info-mediaries,94900,57659,failed,594,US,USD,4/10/2021,5/18/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
843,Garner and Sons,Versatile neutral workforce,5100,1414,failed,24,US,USD,9/17/2020,4/26/2021,FALSE,FALSE,film & video/television,film & video,television,cat05,scat020
1593,"Sellers, Roach and Garrison",Multi-tiered systematic knowledge user,42700,97524,successful,1681,US,USD,12/18/2020,3/15/2021,FALSE,TRUE,technology/web,technology,web,cat03,scat03
2494,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100,26176,failed,252,US,USD,7/30/2020,5/4/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
2250,"Thomas, Clay and Mendoza",Multi-channeled reciprocal interface,800,2991,successful,32,US,USD,5/13/2020,3/6/2021,FALSE,FALSE,music/indie rock,music,indie rock,cat02,scat08
1498,Ayala Group,Right-sized maximized migration,5400,8366,successful,135,US,USD,7/22/2020,8/7/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
356,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000,12886,successful,140,US,USD,2/28/2021,8/8/2021,FALSE,TRUE,theater/plays,theater,plays,cat04,scat04
1432,Johnson Group,Vision-oriented interactive solution,7000,5177,failed,67,US,USD,4/22/2021,1/8/2022,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
25,"Bailey, Nguyen and Martinez",Fundamental user-facing productivity,1000,8641,successful,92,US,USD,8/10/2021,8/20/2021,FALSE,FALSE,games/video games,games,video games,cat07,scat012
488,"Williams, Martin and Meyer",Innovative well-modulated capability,60200,86244,successful,1015,GB,GBP,7/17/2020,3/3/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
423,Huff-Johnson,Universal fault-tolerant orchestration,195200,78630,failed,742,US,USD,3/27/2021,11/17/2021,TRUE,FALSE,publishing/nonfiction,publishing,nonfiction,cat06,scat010
2028,Diaz-Little,Grass-roots executive synergy,6700,11941,successful,323,US,USD,6/26/2021,7/10/2021,FALSE,FALSE,technology/web,technology,web,cat03,scat03
1521,Freeman-French,Multi-layered optimal application,7200,6115,failed,75,US,USD,2/21/2020,2/23/2021,FALSE,TRUE,film & video/documentary,film & video,documentary,cat05,scat05
2780,Beck-Weber,Business-focused full-range core,129100,188404,successful,2326,US,USD,6/22/2021,12/17/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
2316,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500,9910,successful,381,US,USD,4/14/2021,5/29/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2247,Logan-Curtis,Enhanced optimal ability,170600,114523,failed,4405,US,USD,11/21/2020,1/19/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
2408,"Chan, Washington and Callahan",Optional zero administration neural-net,7800,3144,failed,92,US,USD,4/12/2021,7/2/2021,FALSE,FALSE,music/rock,music,rock,cat02,scat02
3184,Wilson Group,Ameliorated foreground focus group,6200,13441,successful,480,US,USD,7/18/2020,3/28/2021,FALSE,FALSE,film & video/documentary,film & video,documentary,cat05,scat05
1680,"Gardner, Ryan and Gutierrez",Triple-buffered multi-tasking matrices,9400,4899,failed,64,US,USD,3/2/2021,9/20/2021,FALSE,FALSE,publishing/radio & podcasts,publishing,radio & podcasts,cat06,scat016
2585,Hernandez Inc,Versatile dedicated migration,2400,11990,successful,226,US,USD,6/12/2021,8/18/2021,FALSE,FALSE,publishing/translations,publishing,translations,cat06,scat019
1561,Ortiz-Roberts,Devolved foreground customer loyalty,7800,6839,failed,64,US,USD,6/9/2021,6/18/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
2632,Ramirez LLC,Reduced reciprocal focus group,9800,11091,successful,241,US,USD,12/9/2020,5/26/2021,FALSE,TRUE,music/rock,music,rock,cat02,scat02
439,Morrow Inc,Networked global migration,3100,13223,successful,132,US,USD,6/14/2020,2/9/2021,FALSE,TRUE,film & video/drama,film & video,drama,cat05,scat07
461,Erickson-Rogers,De-engineered even-keeled definition,9800,7608,canceled,75,IT,EUR,7/3/2021,7/8/2021,FALSE,TRUE,photography/photography books,photography,photography books,cat08,scat015
1419,"Leach, Rich and Price",Implemented bi-directional flexibility,141100,74073,failed,842,US,USD,11/15/2021,12/7/2021,FALSE,TRUE,publishing/translations,publishing,translations,cat06,scat019
2986,Manning-Hamilton,Vision-oriented scalable definition,97300,153216,successful,2043,US,USD,12/29/2020,5/30/2021,FALSE,TRUE,food/food trucks,food,food trucks,cat01,scat01
2031,Butler LLC,Future-proofed upward-trending migration,6600,4814,failed,112,US,USD,10/15/2021,11/30/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
1627,Ball LLC,Right-sized full-range throughput,7600,4603,canceled,139,IT,EUR,11/6/2021,12/10/2021,FALSE,FALSE,theater/plays,theater,plays,cat04,scat04
2175,"Taylor, Santiago and Flores",Polarized composite customer loyalty,66600,37823,failed,374,US,USD,10/8/2020,4/11/2021,FALSE,TRUE,music/indie rock,music,indie rock,cat02,scat08
1788,"Hernandez, Norton and Kelley",Expanded eco-centric policy,111100,62819,canceled,1122,US,USD,12/30/2020,8/18/2021,FALSE,FALSE,food/food trucks,food,food trucks,cat01,scat01
